product_id,product_name,category,sub-category
OFF-EN-3110,"Ames Peel and Seal, Set of 50",Office Supplies,Envelopes
TEC-AC-5216,"Memorex Mouse, Bluetooth",Technology,Accessories
OFF-EN-4911,"Jiffy Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
FUR-FU-5165,Magnifier Swing Arm Lamp,Furniture,Furnishings
FUR-FU-5726,"Rubbermaid Door Stop, Erganomic",Furniture,Furnishings
OFF-BI-3189,"Avery 3-Hole Punch, Recycled",Office Supplies,Binders
TEC-AC-3124,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories
OFF-LA-5978,Self-Adhesive Removable Labels,Office Supplies,Labels
OFF-BI-6628,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders
OFF-EN-3099,"Ames Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
TEC-CO-5988,Sharp 1540cs Digital Laser Copier,Technology,Copiers
FUR-BO-5530,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Furniture,Bookcases
OFF-AR-5288,Newell 311,Office Supplies,Art
OFF-EN-3666,"Cameo Mailers, Security-Tint",Office Supplies,Envelopes
OFF-EN-4916,"Jiffy Mailers, Set of 50",Office Supplies,Envelopes
FUR-FU-4760,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furniture,Furnishings
OFF-PA-4838,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper
OFF-SU-2967,"Acme Box Cutter, Serrated",Office Supplies,Supplies
OFF-AP-4734,Hoover Portapower Portable Vacuum,Office Supplies,Appliances
FUR-CH-5090,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs
FUR-CH-4419,Global Low Back Tilter Chair,Furniture,Chairs
FUR-CH-5370,"Novimex Chairmat, Adjustable",Furniture,Chairs
FUR-CH-5756,"SAFCO Chairmat, Adjustable",Furniture,Chairs
OFF-EN-4912,"Jiffy Interoffice Envelope, Set of 50",Office Supplies,Envelopes
FUR-TA-3333,Balt Split Level Computer Training Table,Furniture,Tables
TEC-PH-3142,"Apple Office Telephone, with Caller ID",Technology,Phones
OFF-AP-2863,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances
OFF-AR-5903,"Sanford Canvas, Easy-Erase",Office Supplies,Art
OFF-BI-2927,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders
OFF-AR-5326,Newell 346,Office Supplies,Art
OFF-PA-6510,Xerox 1954,Office Supplies,Paper
OFF-AP-3863,"Cuisinart Coffee Grinder, White",Office Supplies,Appliances
OFF-SU-4137,"Elite Trimmer, Serrated",Office Supplies,Supplies
OFF-SU-4994,"Kleencut Trimmer, High Speed",Office Supplies,Supplies
TEC-MA-6152,"StarTech Receipt Printer, Red",Technology,Machines
FUR-FU-5740,"Rubbermaid Stacking Tray, Durable",Furniture,Furnishings
OFF-SU-4138,"Elite Trimmer, Steel",Office Supplies,Supplies
TEC-MA-6133,"StarTech Calculator, Red",Technology,Machines
OFF-ST-6274,"Tenex Shelving, Single Width",Office Supplies,Storage
FUR-CH-4669,Hon Mobius Operator's Chair,Furniture,Chairs
FUR-CH-4414,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs
TEC-AC-5099,"Logitech Flash Drive, Bluetooth",Technology,Accessories
OFF-AP-4717,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,Appliances
TEC-AC-5194,"Memorex Flash Drive, Erganomic",Technology,Accessories
TEC-MA-5538,"Panasonic Calculator, Durable",Technology,Machines
FUR-CH-4630,"Hon Chairmat, Adjustable",Furniture,Chairs
TEC-AC-5867,"SanDisk Keyboard, USB",Technology,Accessories
FUR-CH-4632,"Hon Chairmat, Red",Furniture,Chairs
OFF-BI-3717,"Cardinal Binder Covers, Durable",Office Supplies,Binders
FUR-FU-3025,"Advantus Clock, Durable",Furniture,Furnishings
OFF-FA-2946,"Accos Paper Clips, Metal",Office Supplies,Fasteners
OFF-FA-6184,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners
OFF-BI-4336,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders
OFF-AR-2857,12 Colored Short Pencils,Office Supplies,Art
OFF-SU-4977,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies
OFF-AP-4720,"Hoover Blender, Silver",Office Supplies,Appliances
OFF-SU-4305,"Fiskars Box Cutter, Serrated",Office Supplies,Supplies
OFF-ST-6088,Space Solutions Commercial Steel Shelving,Office Supplies,Storage
OFF-SU-2990,"Acme Scissors, Serrated",Office Supplies,Supplies
OFF-SU-6180,"Stiletto Trimmer, Easy Grip",Office Supplies,Supplies
OFF-PA-4464,"Green Bar Cards & Envelopes, Recycled",Office Supplies,Paper
TEC-AC-3125,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Technology,Accessories
FUR-TA-4676,Hon Racetrack Conference Tables,Furniture,Tables
FUR-BO-5519,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases
OFF-EN-4925,"Jiffy Peel and Seal, Set of 50",Office Supplies,Envelopes
OFF-AP-3876,"Cuisinart Toaster, Black",Office Supplies,Appliances
OFF-AP-4729,Hoover Commercial SteamVac,Office Supplies,Appliances
OFF-EN-5034,"Kraft Mailers, Security-Tint",Office Supplies,Envelopes
FUR-FU-2876,"6"" Cubicle Wall Clock, Black",Furniture,Furnishings
OFF-AP-3857,"Cuisinart Blender, Red",Office Supplies,Appliances
OFF-PA-4146,"Enermax Cards & Envelopes, Recycled",Office Supplies,Paper
OFF-AR-3479,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art
OFF-AR-3486,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art
OFF-EN-5678,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes
OFF-EN-5619,Poly String Tie Envelopes,Office Supplies,Envelopes
OFF-PA-5850,"SanDisk Cards & Envelopes, Recycled",Office Supplies,Paper
OFF-SU-6160,"Stiletto Box Cutter, Easy Grip",Office Supplies,Supplies
OFF-ST-4283,"Fellowes Shelving, Industrial",Office Supplies,Storage
OFF-BI-3265,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders
OFF-AP-5937,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances
OFF-AR-3540,"Boston Markers, Water Color",Office Supplies,Art
TEC-PH-3137,Apple iPhone 5C,Technology,Phones
OFF-SU-2989,"Acme Scissors, High Speed",Office Supplies,Supplies
OFF-AR-3541,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art
OFF-PA-6416,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper
OFF-EN-4913,"Jiffy Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
OFF-LA-3227,Avery 506,Office Supplies,Labels
FUR-FU-6270,"Tenex Photo Frame, Durable",Furniture,Furnishings
FUR-TA-3751,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables
OFF-PA-4145,"Enermax Cards & Envelopes, Premium",Office Supplies,Paper
OFF-AR-3453,"BIC Highlighters, Fluorescent",Office Supplies,Art
TEC-AC-6337,V7 USB Numeric Keypad,Technology,Accessories
TEC-AC-5609,Plantronics S12 Corded Telephone Headset System,Technology,Accessories
FUR-FU-3930,"Deflect-O Clock, Durable",Furniture,Furnishings
FUR-TA-3774,"Chromcraft Training Table, Fully Assembled",Furniture,Tables
FUR-FU-3955,"Deflect-O Stacking Tray, Black",Furniture,Furnishings
OFF-EN-3612,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes
OFF-BI-2908,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders
TEC-PH-5559,Panasonic KX T7736-B Digital phone,Technology,Phones
TEC-PH-5823,Samsung Galaxy S4 Mini,Technology,Phones
OFF-ST-6290,Tennsco Industrial Shelving,Office Supplies,Storage
FUR-CH-4631,"Hon Chairmat, Black",Furniture,Chairs
FUR-BO-4666,"Hon Metal Bookcases, Black",Furniture,Bookcases
FUR-FU-4384,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings
TEC-PH-5612,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones
FUR-FU-5419,Nu-Dell Leatherette Frames,Furniture,Furnishings
OFF-AR-4796,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art
TEC-AC-4873,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories
OFF-SU-6173,"Stiletto Scissors, High Speed",Office Supplies,Supplies
OFF-AR-3484,"Binney & Smith Highlighters, Water Color",Office Supplies,Art
OFF-LA-6063,"Smead Shipping Labels, Alphabetical",Office Supplies,Labels
FUR-FU-4083,"Eldon Photo Frame, Black",Furniture,Furnishings
OFF-EN-4445,"GlobeWeis Mailers, Set of 50",Office Supplies,Envelopes
OFF-PA-6594,Xerox 23,Office Supplies,Paper
TEC-PH-4382,GE 30524EE4,Technology,Phones
OFF-AP-4511,"Hamilton Beach Toaster, Silver",Office Supplies,Appliances
FUR-CH-3977,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs
OFF-BI-3725,"Cardinal Binding Machine, Durable",Office Supplies,Binders
TEC-PH-5834,Samsung Rugby III,Technology,Phones
TEC-PH-5558,Panasonic KX T7731-B Digital phone,Technology,Phones
OFF-AR-5306,Newell 328,Office Supplies,Art
FUR-FU-4231,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings
OFF-LA-5592,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels
TEC-AC-4935,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories
FUR-FU-6242,"Tenex Door Stop, Duo Pack",Furniture,Furnishings
OFF-FA-3055,"Advantus Push Pins, Assorted Sizes",Office Supplies,Fasteners
TEC-MA-5681,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines
OFF-SU-4974,"Kleencut Box Cutter, High Speed",Office Supplies,Supplies
OFF-ST-5686,"Rogers Box, Blue",Office Supplies,Storage
FUR-FU-6299,Tensor Computer Mounted Lamp,Furniture,Furnishings
FUR-FU-6277,"Tenex Stacking Tray, Durable",Furniture,Furnishings
FUR-TA-3355,"Barricks Training Table, with Bottom Storage",Furniture,Tables
OFF-PA-6414,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,Paper
OFF-FA-2942,"Accos Clamps, Bulk Pack",Office Supplies,Fasteners
OFF-EN-3675,"Cameo Peel and Seal, Set of 50",Office Supplies,Envelopes
OFF-PA-5878,"SanDisk Message Books, Premium",Office Supplies,Paper
OFF-ST-6272,"Tenex Shelving, Blue",Office Supplies,Storage
TEC-MA-6144,"StarTech Phone, Red",Technology,Machines
FUR-FU-4076,"Eldon Light Bulb, Durable",Furniture,Furnishings
FUR-TA-3559,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Furniture,Tables
OFF-PA-3987,"Eaton Cards & Envelopes, Multicolor",Office Supplies,Paper
FUR-FU-3933,"Deflect-O Door Stop, Duo Pack",Furniture,Furnishings
FUR-FU-4041,"Eldon Door Stop, Duo Pack",Furniture,Furnishings
OFF-SU-6161,"Stiletto Box Cutter, High Speed",Office Supplies,Supplies
OFF-ST-2920,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage
FUR-FU-6329,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings
OFF-PA-4513,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper
OFF-BI-2869,3M Organizer Strips,Office Supplies,Binders
OFF-EN-3106,"Ames Manila Envelope, Set of 50",Office Supplies,Envelopes
OFF-SU-6172,"Stiletto Scissors, Easy Grip",Office Supplies,Supplies
OFF-PA-6622,"Xerox Parchment Paper, Multicolor",Office Supplies,Paper
OFF-EN-5036,"Kraft Mailers, with clear poly window",Office Supplies,Envelopes
OFF-ST-6216,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage
OFF-ST-4027,"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage
OFF-SU-4120,"Elite Letter Opener, Easy Grip",Office Supplies,Supplies
OFF-PA-6358,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper
TEC-PH-4380,GE 2-Jack Phone Line Splitter,Technology,Phones
TEC-MA-2866,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines
OFF-ST-5706,"Rogers Shelving, Industrial",Office Supplies,Storage
FUR-FU-3908,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings
TEC-AC-5113,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories
OFF-PA-4143,"Enermax Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
TEC-AC-5899,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories
OFF-AP-2887,Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances
OFF-BI-4837,Ibico Standard Transparent Covers,Office Supplies,Binders
OFF-SU-2988,"Acme Scissors, Easy Grip",Office Supplies,Supplies
TEC-MA-6301,Texas Instrument TI-15 Fraction Calculator,Technology,Machines
OFF-FA-5466,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners
OFF-AR-3482,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art
OFF-AR-3532,"Boston Highlighters, Easy-Erase",Office Supplies,Art
OFF-SU-3005,Acme Value Line Scissors,Office Supplies,Supplies
OFF-AR-3502,"Binney & Smith Sketch Pad, Water Color",Office Supplies,Art
FUR-FU-6236,"Tenex Clock, Black",Furniture,Furnishings
OFF-AR-5318,Newell 339,Office Supplies,Art
OFF-PA-4005,"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper
OFF-ST-4061,"Eldon Folders, Industrial",Office Supplies,Storage
OFF-SU-4133,"Elite Shears, Serrated",Office Supplies,Supplies
TEC-AC-4153,"Enermax Flash Drive, Programmable",Technology,Accessories
TEC-PH-5603,Plantronics Cordless Phone Headset with In-line Volume - M214C,Technology,Phones
OFF-PA-4003,"Eaton Note Cards, Multicolor",Office Supplies,Paper
OFF-ST-6252,"Tenex Folders, Wire Frame",Office Supplies,Storage
OFF-EN-4447,"GlobeWeis Manila Envelope, Recycled",Office Supplies,Envelopes
TEC-PH-3514,Bose SoundLink Bluetooth Speaker,Technology,Phones
OFF-EN-4920,"Jiffy Manila Envelope, Set of 50",Office Supplies,Envelopes
OFF-BI-3714,"Cardinal 3-Hole Punch, Economy",Office Supplies,Binders
OFF-ST-4261,"Fellowes Folders, Blue",Office Supplies,Storage
OFF-PA-6454,Xerox 1902,Office Supplies,Paper
OFF-EN-6362,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes
OFF-ST-6228,"Tenex Box, Blue",Office Supplies,Storage
OFF-LA-6029,"Smead Color Coded Labels, Alphabetical",Office Supplies,Labels
TEC-PH-5606,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones
FUR-FU-3048,"Advantus Photo Frame, Duo Pack",Furniture,Furnishings
OFF-FA-6189,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners
OFF-EN-5024,"Kraft Business Envelopes, Set of 50",Office Supplies,Envelopes
OFF-PA-6541,Xerox 1983,Office Supplies,Paper
OFF-PA-6472,Xerox 192,Office Supplies,Paper
OFF-LA-4686,"Hon Round Labels, Adjustable",Office Supplies,Labels
OFF-EN-3850,Convenience Packs of Business Envelopes,Office Supplies,Envelopes
OFF-SU-2985,"Acme Ruler, High Speed",Office Supplies,Supplies
TEC-PH-5125,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones
OFF-AR-3500,"Binney & Smith Sketch Pad, Easy-Erase",Office Supplies,Art
OFF-PA-6466,Xerox 1914,Office Supplies,Paper
TEC-MA-5541,"Panasonic Calculator, Wireless",Technology,Machines
FUR-FU-4033,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings
TEC-AC-5147,Logitech Illuminated - Keyboard,Technology,Accessories
OFF-LA-3204,Avery 485,Office Supplies,Labels
OFF-BI-4367,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders
TEC-PH-4486,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones
OFF-BI-5643,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders
OFF-AP-3878,"Cuisinart Toaster, Silver",Office Supplies,Appliances
OFF-PA-6515,Xerox 1959,Office Supplies,Paper
OFF-SU-4981,"Kleencut Ruler, Easy Grip",Office Supplies,Supplies
OFF-EN-2850,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes
TEC-MA-5496,"Okidata Calculator, Wireless",Technology,Machines
OFF-ST-6250,"Tenex Folders, Industrial",Office Supplies,Storage
FUR-BO-5743,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases
OFF-BI-6378,"Wilson Jones Binder, Clear",Office Supplies,Binders
TEC-PH-4889,iOttie XL Car Mount,Technology,Phones
OFF-AR-3444,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art
TEC-AC-4879,Imation Swivel Flash Drive USB flash drive - 8 GB,Technology,Accessories
OFF-BI-2882,"Acco 3-Hole Punch, Durable",Office Supplies,Binders
OFF-SU-4304,"Fiskars Box Cutter, High Speed",Office Supplies,Supplies
TEC-AC-5219,"Memorex Mouse, USB",Technology,Accessories
OFF-EN-3096,"Ames Interoffice Envelope, Recycled",Office Supplies,Envelopes
FUR-CH-4629,"Hon Bag Chairs, Set of Two",Furniture,Chairs
OFF-LA-3200,Avery 481,Office Supplies,Labels
FUR-FU-4035,"Eldon Clock, Duo Pack",Furniture,Furnishings
FUR-FU-5741,"Rubbermaid Stacking Tray, Erganomic",Furniture,Furnishings
OFF-AR-6112,"Stanley Highlighters, Fluorescent",Office Supplies,Art
TEC-AC-4871,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories
FUR-CH-4517,Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs
OFF-EN-4449,"GlobeWeis Manila Envelope, Set of 50",Office Supplies,Envelopes
TEC-AC-5218,"Memorex Mouse, Programmable",Technology,Accessories
OFF-AP-4954,"KitchenAid Coffee Grinder, Silver",Office Supplies,Appliances
OFF-BI-6367,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders
OFF-AR-5913,"Sanford Highlighters, Water Color",Office Supplies,Art
OFF-AR-3483,"Binney & Smith Highlighters, Fluorescent",Office Supplies,Art
TEC-CO-4583,Hewlett Packard 310 Color Digital Copier,Technology,Copiers
TEC-PH-3826,Clearsounds A400,Technology,Phones
OFF-EN-4444,"GlobeWeis Mailers, Security-Tint",Office Supplies,Envelopes
OFF-AP-2933,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances
TEC-AC-5144,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories
TEC-AC-5102,"Logitech Flash Drive, USB",Technology,Accessories
OFF-PA-3992,"Eaton Computer Printout Paper, Premium",Office Supplies,Paper
OFF-SU-2982,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies
OFF-ST-4839,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,Storage
FUR-FU-5725,"Rubbermaid Door Stop, Durable",Furniture,Furnishings
OFF-EN-3105,"Ames Manila Envelope, Security-Tint",Office Supplies,Envelopes
OFF-EN-3661,"Cameo Interoffice Envelope, Recycled",Office Supplies,Envelopes
OFF-PA-6615,"Xerox Message Books, Premium",Office Supplies,Paper
OFF-ST-5764,Safco Commercial Shelving,Office Supplies,Storage
TEC-AC-3393,"Belkin Mouse, Erganomic",Technology,Accessories
TEC-AC-4876,Imation Clip USB flash drive - 8 GB,Technology,Accessories
OFF-SU-4324,Fiskars Spring-Action Scissors,Office Supplies,Supplies
OFF-AP-3583,"Breville Toaster, Red",Office Supplies,Appliances
OFF-SU-2996,"Acme Shears, Steel",Office Supplies,Supplies
OFF-ST-6041,"Smead Folders, Wire Frame",Office Supplies,Storage
FUR-FU-4090,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings
OFF-BI-4368,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders
OFF-EN-3654,"Cameo Business Envelopes, Recycled",Office Supplies,Envelopes
OFF-EN-3673,"Cameo Peel and Seal, Recycled",Office Supplies,Envelopes
TEC-PH-6425,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones
FUR-TA-4616,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,Tables
FUR-FU-6244,"Tenex Door Stop, Erganomic",Furniture,Furnishings
OFF-EN-3103,"Ames Mailers, with clear poly window",Office Supplies,Envelopes
TEC-AC-6353,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories
OFF-PA-6470,Xerox 1918,Office Supplies,Paper
OFF-PA-6479,Xerox 1926,Office Supplies,Paper
OFF-AP-4292,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances
OFF-PA-6511,Xerox 1955,Office Supplies,Paper
OFF-EN-5033,"Kraft Mailers, Recycled",Office Supplies,Envelopes
TEC-PH-5604,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones
FUR-FU-3934,"Deflect-O Door Stop, Durable",Furniture,Furnishings
OFF-PA-4480,"Green Bar Note Cards, Premium",Office Supplies,Paper
OFF-AR-6117,"Stanley Markers, Water Color",Office Supplies,Art
OFF-LA-3202,Avery 483,Office Supplies,Labels
OFF-EN-4442,"GlobeWeis Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
OFF-EN-4926,"Jiffy Peel and Seal, with clear poly window",Office Supplies,Envelopes
FUR-FU-6268,"Tenex Photo Frame, Black",Furniture,Furnishings
OFF-AR-3975,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art
OFF-AR-3534,"Boston Highlighters, Water Color",Office Supplies,Art
OFF-PA-5847,"SanDisk Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
OFF-SU-4134,"Elite Shears, Steel",Office Supplies,Supplies
TEC-CO-3691,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers
TEC-CO-3698,Canon PC1060 Personal Laser Copier,Technology,Copiers
OFF-PA-4177,"Enermax Note Cards, Premium",Office Supplies,Paper
OFF-SU-4132,"Elite Shears, High Speed",Office Supplies,Supplies
OFF-PA-6456,Xerox 1905,Office Supplies,Paper
FUR-FU-5720,"Rubbermaid Clock, Durable",Furniture,Furnishings
OFF-BI-3296,Avery Legal 4-Ring Binder,Office Supplies,Binders
